lon,lat,type,loctype,address,north,south,east,west,locality,postal_town,administrative_area_level_2,administrative_area_level_1,country,administrative_area_level_4,postal_code,route,neighborhood,political,establishment,street_number,administrative_area_level_3,locality.1,premise,campground,colloquial_area,bus_station,subpremise,postal_code_suffix,route.1,bar,political.1,premise.1,art_gallery,airport,archipelago
-0.326468,51.457939,political,approximate,"st margarets, isleworth, twickenham tw1 1as, uk",51.4648909,51.450986,-0.3104606,-0.3424754,Isleworth,Twickenham,Greater London,England,United Kingdom,NA,TW1 1AS,NA,NA,Saint Margarets,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.339436,51.752725,locality,approximate,"st albans, uk",51.7760986,51.7183527,-0.2569791,-0.3716195,St Albans,St Albans,Hertfordshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.266747,51.195782,locality,approximate,"eythorne, dover ct15, uk",51.2148779,51.186697,1.2868979,1.2317354,Eythorne,Dover,Kent,England,United Kingdom,NA,CT15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.5903452,54.996164,political,approximate,"high heaton, newcastle upon tyne ne7 7ya, uk",55.0025641,54.9897629,-1.5743378,-1.6063526,NA,Newcastle upon Tyne,Tyne and Wear,England,United Kingdom,NA,NE7 7YA,NA,NA,High Heaton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0997811,51.5029379,establishment,rooftop,"32-36 loman st, london se1 0eh, uk",51.5042868802915,51.5015889197085,-0.09843211970849797,-0.101130080291502,NA,London,Greater London,England,United Kingdom,NA,SE1 0EH,Loman Street,NA,NA,NA,32-36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.759454,52.672444,locality,approximate,"whittington, lichfield, uk",52.70314459999999,52.6555606,-1.7440835,-1.7958323,Whittington,Lichfield,Staffordshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.629936,55.05944599999999,locality,approximate,"seaton burn, newcastle upon tyne, uk",55.0658089,55.054613,-1.6149618,-1.6373382,Seaton Burn,Newcastle upon Tyne,Tyne and Wear,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.8473102,52.0763724,locality,approximate,"cosgrove, milton keynes mk19, uk",52.07901039999999,52.07166789999999,-0.8363596,-0.8522177999999999,Cosgrove,Milton Keynes,Northamptonshire,England,United Kingdom,NA,MK19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.196476,53.0014778,neighborhood,approximate,"penkhull, stoke-on-trent st4, uk",53.00905119999999,52.9947306,-2.1888757,-2.2073292,NA,Stoke-on-Trent,Stoke-on-Trent,England,United Kingdom,NA,ST4,NA,Penkhull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.196684,53.02431240000001,neighborhood,approximate,"etruria, stoke-on-trent st1, uk",53.0288389,53.01933349999999,-2.1897339,-2.2015357,NA,Stoke-on-Trent,Stoke-on-Trent,England,United Kingdom,NA,ST1,NA,Etruria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.6583165,52.3155318,administrative_area_level_4,approximate,"little hereford, uk",52.3422877,52.2827442,-2.6180376,-2.6893045,NA,NA,Herefordshire,England,United Kingdom,Little Hereford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.4257781,52.7852268,administrative_area_level_4,approximate,"staunton harold, uk",52.8027265,52.7621766,-1.4119804,-1.4554972,NA,NA,Leicestershire,England,United Kingdom,Staunton Harold,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.5161829,51.655632,locality,approximate,"chorleywood, rickmansworth, uk",51.6730724,51.637362,-0.4938629,-0.5410315,Chorleywood,Rickmansworth,Hertfordshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.641082,52.450387,locality,approximate,"barnby, beccles nr34 7qe, uk",52.4571867,52.4435863,1.6570894,1.6250746,Barnby,Beccles,Suffolk,England,United Kingdom,NA,NR34 7QE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.641082,52.450387,locality,approximate,"barnby, beccles nr34 7qe, uk",52.4571867,52.4435863,1.6570894,1.6250746,Barnby,Beccles,Suffolk,England,United Kingdom,NA,NR34 7QE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.4257781,52.7852268,administrative_area_level_4,approximate,"staunton harold, uk",52.8027265,52.7621766,-1.4119804,-1.4554972,NA,NA,Leicestershire,England,United Kingdom,Staunton Harold,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.4538530000000001,51.294626,locality,approximate,"ditton, aylesford, uk",51.3033164,51.2881884,0.4680215,0.4454287,Ditton,Aylesford,Kent,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.0127627,53.46751980000001,locality,approximate,"seaforth, liverpool, uk",53.4724157,53.459116,-3.0033774,-3.0227718,Seaforth,Liverpool,Merseyside,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.276347,55.021393,locality,approximate,"brydekirk, annan dg12 5lz, uk",55.027789,55.0149959,-3.2603396,-3.2923544,Brydekirk,Annan,Dumfries and Galloway,Scotland,United Kingdom,NA,DG12 5LZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.6209209,51.987703,locality,approximate,"woburn, milton keynes mk17, uk",51.9959813,51.9848247,-0.6147361,-0.6313894999999999,Woburn,Milton Keynes,Central Bedfordshire,England,United Kingdom,NA,MK17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.333285,53.387762,locality,approximate,"market rasen ln8, uk",53.40125370000001,53.3786486,-0.3150826,-0.347776,Market Rasen,Market Rasen,Lincolnshire,England,United Kingdom,NA,LN8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.080606,53.1551029,locality,approximate,"toynton all saints, spilsby pe23 5ae, uk",53.1617933,53.14841149999999,0.0966134,0.06459859999999999,Toynton All Saints,Spilsby,Lincolnshire,England,United Kingdom,NA,PE23 5AE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.040757,53.130114,locality,approximate,"keal cotes, spilsby pe23 4ag, uk",53.1368083,53.1234187,0.0567644,0.0247496,Keal Cotes,Spilsby,Lincolnshire,England,United Kingdom,NA,PE23 4AG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.542234,53.135231,locality,approximate,"coleby, lincoln ln5 0an, uk",53.14192449999999,53.1285365,-0.5262266,-0.5582414,Coleby,Lincoln,Lincolnshire,England,United Kingdom,NA,LN5 0AN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.11245,53.207307,locality,approximate,"horncastle ln9, uk",53.2218617,53.18823279999999,-0.09493299999999999,-0.1383948,Horncastle,Horncastle,Lincolnshire,England,United Kingdom,NA,LN9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.470759,52.914011,locality,approximate,"haceby, sleaford ng34 0eg, uk",52.9207389,52.9072821,-0.4547516,-0.4867664,Haceby,Sleaford,Lincolnshire,England,United Kingdom,NA,NG34 0EG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.5770879,53.3095815,locality,approximate,"aisthorpe, lincoln ln1 2sg, uk",53.3162478,53.3029142,-0.5610805,-0.5930953000000001,Aisthorpe,Lincoln,Lincolnshire,England,United Kingdom,NA,LN1 2SG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.7709563,59.1838044,establishment,approximate,"eday, united kingdom",59.2506329,59.13659860000001,-2.7335473,-2.8282187,NA,NA,Orkney,Scotland,United Kingdom,NA,NA,NA,NA,NA,Eday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.557282,59.100206,locality,approximate,"kirbuster, orkney kw17 2ag, uk",59.1059356,59.0944755,-2.5412746,-2.5732894,Kirbuster,Orkney,Orkney,Scotland,United Kingdom,NA,KW17 2AG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.7972119999999999,53.699032,locality,approximate,"reedness, goole dn14 8es, uk",53.7056373,53.69242569999999,-0.7812045999999999,-0.8132193999999999,Reedness,Goole,East Riding of Yorkshire,England,United Kingdom,NA,DN14 8ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.7185859000000001,53.662073,locality,approximate,"garthorpe, scunthorpe dn17 4sd, uk",53.6686841,53.65546089999999,-0.7025785,-0.7345933,Garthorpe,Scunthorpe,North Lincolnshire,England,United Kingdom,NA,DN17 4SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.8701599999999999,53.695795,political,approximate,"old goole, goole dn14 5tj, uk",53.7024008,53.6891881,-0.8541525999999999,-0.8861674,NA,Goole,East Riding of Yorkshire,England,United Kingdom,NA,DN14 5TJ,NA,NA,Old Goole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.7117939999999999,53.616709,locality,approximate,"amcotts, scunthorpe dn17 4at, uk",53.6233272,53.6100897,-0.6957866,-0.7278013999999999,Amcotts,Scunthorpe,North Lincolnshire,England,United Kingdom,NA,DN17 4AT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.9808427,52.2987542,administrative_area_level_4,approximate,"holdenby, northampton nn6, uk",52.32033389999999,52.28730419999999,-0.9604592,-1.0093283,NA,Northampton,Northamptonshire,England,United Kingdom,Holdenby,NN6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.9630429999999999,51.280906,locality,approximate,"hook rg27, uk",51.3049202,51.2675873,-0.9219677,-0.9841844,Hook,Hook,Hampshire,England,United Kingdom,NA,RG27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.9959131,53.7404357,establishment,geometric_center,"new rd, drax, selby yo8 8ph, uk",53.7417846802915,53.7390867197085,-0.994564119708498,-0.9972620802915021,Drax,Selby,North Yorkshire,England,United Kingdom,NA,YO8 8PH,New Road,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.023942,53.69109,locality,approximate,"snaith, goole dn14, uk",53.6944965,53.6850526,-1.0175955,-1.0413738,Snaith,Goole,East Riding of Yorkshire,England,United Kingdom,NA,DN14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.530504,51.72913,locality,approximate,"lydney, uk",51.7569386,51.6856048,-2.4756387,-2.5783362,Lydney,NA,Gloucestershire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.17126,51.608256,locality,approximate,"llanrhidian, swansea sa3 1eh, uk",51.615185,51.60132600000001,-4.1552526,-4.1872674,Llanrhidian,Swansea,Swansea,Wales,United Kingdom,NA,SA3 1EH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.8552069,52.4736723,political,approximate,"small heath, birmingham, uk",52.4772119,52.4681741,-1.8507558,-1.8657989,NA,Birmingham,West Midlands,England,United Kingdom,NA,NA,NA,NA,Small Heath,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.8552069,52.4736723,political,approximate,"small heath, birmingham, uk",52.4772119,52.4681741,-1.8507558,-1.8657989,NA,Birmingham,West Midlands,England,United Kingdom,NA,NA,NA,NA,Small Heath,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.176845,51.053482,locality,approximate,"instow, bideford ex39 4jt, uk",51.0604953,51.0464676,-4.1608376,-4.1928524,Instow,Bideford,Devon,England,United Kingdom,NA,EX39 4JT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.030884,50.74563000000001,locality,approximate,"musbury, axminster ex13 8ar, uk",50.7526898,50.7385691,-3.0148766,-3.0468914,Musbury,Axminster,Devon,England,United Kingdom,NA,EX13 8AR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.1698781,51.5966706,establishment,approximate,"gower, united kingdom",51.7769725,51.51205849999999,-3.8323992,-4.3487448,NA,NA,NA,Wales,United Kingdom,NA,NA,NA,NA,NA,Gower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.07227449999999999,51.3805498,political,approximate,"addiscombe, croydon cr0 7ad, uk",51.3875135,51.3735851,-0.05626709999999999,-0.0882819,NA,Croydon,Greater London,England,United Kingdom,NA,CR0 7AD,NA,NA,Addiscombe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77.8880002,29.8542626,locality,approximate,"roorkee, uttarakhand, india",29.8983266,29.8244123,77.93538079999999,77.8542709,Roorkee,NA,Haridwar,Uttarakhand,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.262363,52.399539,locality,approximate,"ely, uk",52.4225278,52.3634287,0.3344561,0.2163658,Ely,Ely,Cambridgeshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.391463,51.9489469,locality,approximate,"brecon ld3, uk",51.9600424,51.9399422,-3.362116,-3.4178967,Brecon,Brecon,Powys,Wales,United Kingdom,NA,LD3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.383801,54.906869,locality,approximate,"sunderland, uk",54.9441711,54.8471515,-1.3456649,-1.4664999,Sunderland,Sunderland,Tyne and Wear,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,23,establishment,approximate,"chota nagpur plateau, ethe, jharkhand 835227",23.0102706,22.9897286,85.01600739999999,84.9839926,Ethe,NA,Khunti,Jharkhand,India,NA,835227,NA,NA,NA,Chota Nagpur Plateau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.125908,52.075697,locality,approximate,"hay-on-wye, hereford hr3, uk",52.0797411,52.06792720000001,-3.115231,-3.1440167,Hay-on-Wye,Hereford,Powys,Wales,United Kingdom,NA,HR3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.015042,51.76000699999999,locality,approximate,"hoddesdon, uk",51.7827029,51.7489168,0.0145266,-0.0341884,Hoddesdon,NA,Hertfordshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.6569578,-43.3830321,locality,approximate,"kaiapoi, new zealand",-43.352333,-43.4152268,172.71075,172.6233126,Kaiapoi,NA,NA,Canterbury,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.5932336,50.4075453,administrative_area_level_4,approximate,"boconnoc, uk",50.4263033,50.3888404,-4.5724804,-4.6236174,NA,NA,Cornwall,England,United Kingdom,Boconnoc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.4791391,51.29483399999999,premise,rooftop,"preston hall, royal british legion village, aylesford me20 7pu, uk",51.2961860302915,51.2934880697085,0.480482480291502,0.4777845197084979,Royal British Legion Village,Aylesford,Kent,England,United Kingdom,NA,ME20 7PU,NA,NA,NA,NA,NA,NA,NA,Preston Hall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.4117178,52.9813955,establishment,geometric_center,"a5 ll21 0eh, united kingdom",52.98274448029149,52.98004651970849,-3.410368819708498,-3.413066780291502,NA,NA,NA,NA,United Kingdom,NA,LL21 0EH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.659901,52.515136,locality,approximate,"somerleyton, lowestoft nr32 5qj, uk",52.5219257,52.5083453,1.6759084,1.6438936,Somerleyton,Lowestoft,Suffolk,England,United Kingdom,NA,NR32 5QJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.0628879,51.122223,political,approximate,"south town, medstead, alton gu34 5pp, uk",51.12922589999999,51.115219,-1.0468805,-1.0788953,Medstead,Alton,Hampshire,England,United Kingdom,NA,GU34 5PP,NA,NA,South Town,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.286509,51.584822,political,approximate,"kingsbury, harrow ha3 9qz, uk",51.5917545,51.57788840000001,-0.2705016,-0.3025164,NA,Harrow,Greater London,England,United Kingdom,NA,HA3 9QZ,NA,NA,Kingsbury,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.6067158,53.7643642,locality,approximate,"samlesbury, preston pr5, uk",53.770398900000004,53.75541699999999,-2.5946516,-2.6222456,Samlesbury,Preston,Lancashire,England,United Kingdom,NA,PR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.950765,-36.05559849999999,car_dealer,rooftop,"69 boronia st, north albury nsw 2640, australia",-36.0542495197085,-36.0569474802915,146.9521139802915,146.9494160197085,North Albury,NA,Albury City Council,New South Wales,Australia,NA,2640,Boronia Street,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.7283849,51.730413,locality,approximate,"wendover dean, aylesbury hp22 6pz, uk",51.7373233,51.72350160000001,-0.7123775,-0.7443923,Wendover Dean,Aylesbury,Buckinghamshire,England,United Kingdom,NA,HP22 6PZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.434197,53.394858,political,approximate,"attercliffe, sheffield s9 3wl, uk",53.401511,53.38820399999999,-1.4181896,-1.4502044,NA,Sheffield,South Yorkshire,England,United Kingdom,NA,S9 3WL,NA,NA,Attercliffe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.4194676,53.4791149,locality,approximate,"wentworth, rotherham s62, uk",53.484507,53.4768195,-1.4126743,-1.4299432,Wentworth,Rotherham,South Yorkshire,England,United Kingdom,NA,S62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.3934168,53.3986943,political,approximate,"tinsley, sheffield, uk",53.4253636,53.3857727,-1.3756391,-1.4119102,Sheffield,NA,South Yorkshire,England,United Kingdom,NA,NA,NA,NA,Tinsley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.006857,53.762823,locality,approximate,"pecket well, hebden bridge hx7 8qx, uk",53.7694183,53.7562267,-1.9908496,-2.0228644,Pecket Well,Hebden Bridge,West Yorkshire,England,United Kingdom,NA,HX7 8QX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.6509,53.59192299999999,locality,approximate,"skelmanthorpe, huddersfield hd8, uk",53.5989216,53.5848047,-1.6319599,-1.6679972,Skelmanthorpe,Huddersfield,West Yorkshire,England,United Kingdom,NA,HD8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.6509,53.59192299999999,locality,approximate,"skelmanthorpe, huddersfield hd8, uk",53.5989216,53.5848047,-1.6319599,-1.6679972,Skelmanthorpe,Huddersfield,West Yorkshire,England,United Kingdom,NA,HD8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5972335999999999,52.1313444,administrative_area_level_4,approximate,"stansfield, uk",52.1672968,52.1205864,0.6200245999999999,0.5775367,NA,NA,Suffolk,England,United Kingdom,Stansfield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.397529,54.437459,locality,approximate,"appleton wiske, northallerton dl6 2ah, uk",54.4439479,54.4309691,-1.3815216,-1.4135364,Appleton Wiske,Northallerton,North Yorkshire,England,United Kingdom,NA,DL6 2AH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.5237756,54.1361346,locality,approximate,"ripon hg4, uk",54.15468019999999,54.1199295,-1.4954779,-1.5677599,Ripon,Ripon,North Yorkshire,England,United Kingdom,NA,HG4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.4897401,53.251994,route,geometric_center,"shipbrook rd, northwich cw9, uk",53.257051,53.24578520000001,-2.484539400000001,-2.4945485,NA,Northwich,Cheshire West and Chester,England,United Kingdom,NA,CW9,Shipbrook Road,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.0727062,53.5388363,locality,approximate,"lees, oldham ol4, uk",53.552212,53.5308059,-2.0551564,-2.0806468,Lees,Oldham,Greater Manchester,England,United Kingdom,NA,OL4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.482574,53.966324,locality,approximate,"follifoot, harrogate hg3 1ea, uk",53.9728873,53.9597597,-1.4665666,-1.4985814,Follifoot,Harrogate,North Yorkshire,England,United Kingdom,NA,HG3 1EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.260889,53.883551,locality,approximate,"tadcaster ls24, uk",53.8932919,53.8725016,-1.2355,-1.2839073,Tadcaster,Tadcaster,North Yorkshire,England,United Kingdom,NA,LS24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.6850229999999999,53.625194,locality,approximate,"flixborough, scunthorpe dn15 8rw, uk",53.6318109,53.6185761,-0.6690156,-0.7010303999999999,Flixborough,Scunthorpe,North Lincolnshire,England,United Kingdom,NA,DN15 8RW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.665621,53.683982,locality,approximate,"alkborough, scunthorpe dn15 9jw, uk",53.6905897,53.6773733,-0.6496136,-0.6816284,Alkborough,Scunthorpe,North Lincolnshire,England,United Kingdom,NA,DN15 9JW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.2006222,53.739459600000004,locality,approximate,"hedon, hull hu12, uk",53.7473306,53.7331896,-0.1783962,-0.2190191,Hedon,Hull,East Riding of Yorkshire,England,United Kingdom,NA,HU12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.6112649,51.3628659,locality,approximate,"rainham, uk",51.3814053,51.3393003,0.6462586,0.5891736,Rainham,NA,Medway,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.24566,53.14275199999999,locality,approximate,"kirkstead, woodhall spa ln10 6xz, uk",53.1494443,53.1360587,-0.2296526,-0.2616674,Kirkstead,Woodhall Spa,Lincolnshire,England,United Kingdom,NA,LN10 6XZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.226154,53.345963,locality,approximate,"hainton, market rasen ln8 6lw, uk",53.35262359999999,53.3393014,-0.2101466,-0.2421614,Hainton,Market Rasen,Lincolnshire,England,United Kingdom,NA,LN8 6LW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.1557632,53.1479607,administrative_area_level_4,approximate,"kirkby on bain ln10, uk",53.1622247,53.1330132,-0.1377535,-0.1925333,NA,NA,Lincolnshire,England,United Kingdom,Kirkby on Bain,LN10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.1422398,53.2126218,locality,approximate,"thimbleby, horncastle ln9 5rg, uk",53.2193032,53.2059393,-0.1262324,-0.1582472,Thimbleby,Horncastle,Lincolnshire,England,United Kingdom,NA,LN9 5RG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.89845,50.299259,locality,approximate,"grampound, truro tr2 4rn, uk",50.3063859,50.292131,-4.8824426,-4.9144574,Grampound,Truro,Cornwall,England,United Kingdom,NA,TR2 4RN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.68796,51.532169,locality,approximate,"taplow, uk",51.5780357,51.50717059999999,-0.6535989,-0.7036003,Taplow,NA,Buckinghamshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
